event,category,thread_id,n_nodes,depth,duration_min,veracity_normalized,is_rumour_normalized
putinmissing-all-rnr-threads,rumours,576565012086579200,8,1,35.43333333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576694748095782912,24,1,1886.3166666666664,Unverified,
putinmissing-all-rnr-threads,rumours,576709199146717185,3,1,156.98333333333332,Unverified,
putinmissing-all-rnr-threads,rumours,576716016908136448,3,1,382.8833333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576755174531862529,6,1,13.883333333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576775762461745152,6,1,3276.35,Unverified,
putinmissing-all-rnr-threads,rumours,576789978795155457,5,1,45.98333333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576794571629166592,10,1,229.6833333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576796432730071040,15,1,53.7,Unverified,
putinmissing-all-rnr-threads,rumours,576812336952000512,16,1,479.05,Unverified,
putinmissing-all-rnr-threads,rumours,576813256905486336,10,1,972.6666666666666,Unverified,
putinmissing-all-rnr-threads,rumours,576815329172590592,4,1,8.133333333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576819925005680640,3,1,486.6833333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576820722426839040,8,1,781.8166666666667,Unverified,
putinmissing-all-rnr-threads,rumours,576821399983026177,3,1,839.3833333333333,Unverified,
putinmissing-all-rnr-threads,rumours,576821651490340864,3,1,32.36666666666667,Unverified,
putinmissing-all-rnr-threads,rumours,576829262927413248,8,1,254.01666666666668,Unverified,
putinmissing-all-rnr-threads,rumours,576831447299796994,19,1,1035.2166666666667,Unverified,
putinmissing-all-rnr-threads,rumours,576833924736892928,19,1,67.1,Unverified,
putinmissing-all-rnr-threads,rumours,576850639600357376,4,1,162.36666666666667,Unverified,
putinmissing-all-rnr-threads,rumours,576855819125432321,5,1,128.7,Unverified,
putinmissing-all-rnr-threads,rumours,576866204339609602,3,1,61.11666666666667,Unverified,
putinmissing-all-rnr-threads,rumours,576889864907427840,5,1,56.56666666666667,Unverified,
putinmissing-all-rnr-threads,rumours,577258317942149120,6,1,114.61666666666666,Unverified,
putinmissing-all-rnr-threads,rumours,577294310573502465,9,1,112.66666666666669,Unverified,
putinmissing-all-rnr-threads,rumours,577303162765250560,4,1,927.8666666666668,Unverified,
putinmissing-all-rnr-threads,non-rumours,576321776424189954,9,1,265.8333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576388172109750273,3,1,138.45,Unverified,
putinmissing-all-rnr-threads,non-rumours,576406521833086976,12,1,260.7,Unverified,
putinmissing-all-rnr-threads,non-rumours,576407819353780224,4,1,1287.0833333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576427952860045313,5,1,423.31666666666666,Unverified,
putinmissing-all-rnr-threads,non-rumours,576443643680178176,4,1,74.53333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576453994484252673,5,1,14.616666666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576477089043488769,23,1,400.6,Unverified,
putinmissing-all-rnr-threads,non-rumours,576481588004933632,4,1,126.51666666666668,Unverified,
putinmissing-all-rnr-threads,non-rumours,576494415851626496,4,1,879.25,Unverified,
putinmissing-all-rnr-threads,non-rumours,576499275754041344,5,1,3268.766666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576504635738951680,18,1,3089.0666666666666,Unverified,
putinmissing-all-rnr-threads,non-rumours,576509905596727296,3,1,66.08333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576546827643703296,5,1,714.0,Unverified,
putinmissing-all-rnr-threads,non-rumours,576600087066869760,3,1,2003.7,Unverified,
putinmissing-all-rnr-threads,non-rumours,576641067317096448,4,1,101.26666666666668,Unverified,
putinmissing-all-rnr-threads,non-rumours,576657704933990400,7,1,1379.4666666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576671947091779584,4,1,65.98333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576713397196210176,4,1,8.366666666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576757242042703872,3,1,2403.383333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576777148217843712,3,1,1789.2,Unverified,
putinmissing-all-rnr-threads,non-rumours,576777317474652160,3,1,2690.016666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576807652145160192,24,1,50.45,Unverified,
putinmissing-all-rnr-threads,non-rumours,576811711652450304,5,1,220.35,Unverified,
putinmissing-all-rnr-threads,non-rumours,576821792834232320,4,1,10.233333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576847722055131136,6,1,44.96666666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,576848770136174594,6,1,806.9,Unverified,
putinmissing-all-rnr-threads,non-rumours,576853097445752832,3,1,1291.0333333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,576855835445428225,5,1,70.68333333333334,Unverified,
putinmissing-all-rnr-threads,non-rumours,577269239779893248,7,1,58.5,Unverified,
putinmissing-all-rnr-threads,non-rumours,577287149516541952,3,1,35.46666666666667,Unverified,
putinmissing-all-rnr-threads,non-rumours,577300802294804481,24,1,2250.583333333333,Unverified,
putinmissing-all-rnr-threads,non-rumours,577302850318938113,4,1,5148.216666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544267656597995521,26,1,94.4,False,
sydneysiege-all-rnr-threads,rumours,544268186292867072,20,1,145.76666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544268637134393344,19,1,51.63333333333333,False,
sydneysiege-all-rnr-threads,rumours,544268732046913536,9,1,170.73333333333332,Unverified,
sydneysiege-all-rnr-threads,rumours,544269221564137472,24,1,35.75,False,
sydneysiege-all-rnr-threads,rumours,544269749405097984,16,1,43.11666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544269997745242112,27,1,236.58333333333331,False,
sydneysiege-all-rnr-threads,rumours,544270745744846848,18,1,1298.95,False,
sydneysiege-all-rnr-threads,rumours,544271069146656768,13,1,568.25,False,
sydneysiege-all-rnr-threads,rumours,544271185903484929,5,1,304.1166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544271284796784640,9,1,32.9,Unverified,
sydneysiege-all-rnr-threads,rumours,544271362022338560,19,1,64.31666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544271743331078144,35,1,132.06666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544271815007145984,22,1,742.9166666666666,False,
sydneysiege-all-rnr-threads,rumours,544271815044894720,11,1,623.9833333333333,False,
sydneysiege-all-rnr-threads,rumours,544272134764122112,18,1,212.91666666666663,Unverified,
sydneysiege-all-rnr-threads,rumours,544272155144646656,18,1,32.1,False,
sydneysiege-all-rnr-threads,rumours,544272537341812736,22,1,1141.65,False,
sydneysiege-all-rnr-threads,rumours,544272561266503681,10,1,59.68333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544272701108797440,11,1,42.55,False,
sydneysiege-all-rnr-threads,rumours,544273050188148736,20,1,138.23333333333332,False,
sydneysiege-all-rnr-threads,rumours,544273220128739329,40,1,202.38333333333333,False,
sydneysiege-all-rnr-threads,rumours,544273256174198785,38,1,1242.3833333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544273427075710976,23,1,114.66666666666669,False,
sydneysiege-all-rnr-threads,rumours,544273459199893505,26,1,113.88333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544273563872538624,11,1,1023.7333333333332,False,
sydneysiege-all-rnr-threads,rumours,544273885437652992,8,1,91.06666666666666,False,
sydneysiege-all-rnr-threads,rumours,544273888725577729,18,1,19.566666666666663,Unverified,
sydneysiege-all-rnr-threads,rumours,544274364288364544,12,1,961.7666666666668,False,
sydneysiege-all-rnr-threads,rumours,544274544174071809,31,1,122.78333333333332,False,
sydneysiege-all-rnr-threads,rumours,544274585697280000,4,1,10.316666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544274757689307136,21,1,77.35,Unverified,
sydneysiege-all-rnr-threads,rumours,544274879055675392,19,1,499.5,Unverified,
sydneysiege-all-rnr-threads,rumours,544274934835707905,42,1,181.33333333333331,Unverified,
sydneysiege-all-rnr-threads,rumours,544275138712469504,25,1,728.9,False,
sydneysiege-all-rnr-threads,rumours,544276998017646593,21,1,15.233333333333333,False,
sydneysiege-all-rnr-threads,rumours,544277113683980288,23,1,97.16666666666669,Unverified,
sydneysiege-all-rnr-threads,rumours,544277117039837184,31,1,727.8,Unverified,
sydneysiege-all-rnr-threads,rumours,544277336422486016,20,1,27.216666666666665,Unverified,
sydneysiege-all-rnr-threads,rumours,544277516773380097,21,1,480.5833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544277526248304640,31,1,69.13333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544277650714677249,13,1,291.1333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544277728930062336,34,1,40.3,False,
sydneysiege-all-rnr-threads,rumours,544277817987330049,19,1,1033.6333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544277852968210432,12,1,532.3166666666667,False,
sydneysiege-all-rnr-threads,rumours,544277860555710464,15,1,663.5,False,
sydneysiege-all-rnr-threads,rumours,544278335455776769,19,1,6.716666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544278913883447298,23,1,2090.483333333333,False,
sydneysiege-all-rnr-threads,rumours,544278985249550337,19,1,1622.7833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544279103864860674,22,1,61.85,False,
sydneysiege-all-rnr-threads,rumours,544279262547935232,11,1,22.966666666666665,False,
sydneysiege-all-rnr-threads,rumours,544279776765431809,14,1,48.66666666666666,False,
sydneysiege-all-rnr-threads,rumours,544279945128591360,19,1,630.75,False,
sydneysiege-all-rnr-threads,rumours,544280077778055168,24,1,3792.35,Unverified,
sydneysiege-all-rnr-threads,rumours,544280217104031744,9,1,188.38333333333333,False,
sydneysiege-all-rnr-threads,rumours,544280397472088064,11,1,232.71666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544280399044960256,16,1,262.93333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544280516821024769,10,1,2221.55,Unverified,
sydneysiege-all-rnr-threads,rumours,544280707800264704,10,1,1426.35,False,
sydneysiege-all-rnr-threads,rumours,544280765111218176,21,1,138.81666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544280873806610433,7,1,12.866666666666667,False,
sydneysiege-all-rnr-threads,rumours,544280923923959808,14,1,163.91666666666666,False,
sydneysiege-all-rnr-threads,rumours,544281014768795649,7,1,12.9,False,
sydneysiege-all-rnr-threads,rumours,544281235271745537,35,1,127.55,False,
sydneysiege-all-rnr-threads,rumours,544281589749137408,15,1,1040.05,False,
sydneysiege-all-rnr-threads,rumours,544281591833317377,8,1,72.95,False,
sydneysiege-all-rnr-threads,rumours,544281689233850370,19,1,50.45,Unverified,
sydneysiege-all-rnr-threads,rumours,544282005941530624,15,1,205.6833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544282127404388353,6,1,1816.85,False,
sydneysiege-all-rnr-threads,rumours,544282227035869184,19,1,11.566666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544282355989753857,22,1,6.483333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544282449388519424,29,1,201.81666666666663,Unverified,
sydneysiege-all-rnr-threads,rumours,544282877278814208,38,1,81.3,False,
sydneysiege-all-rnr-threads,rumours,544283387087691776,26,1,142.03333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544283745939767296,4,1,281.4,Unverified,
sydneysiege-all-rnr-threads,rumours,544283772569788416,20,1,131.05,Unverified,
sydneysiege-all-rnr-threads,rumours,544284078330376192,13,1,551.1166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544284455909998592,23,1,72.73333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544284577318318080,15,1,85.58333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544284823041212416,11,1,124.18333333333334,False,
sydneysiege-all-rnr-threads,rumours,544284859628523521,16,1,134.81666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544284957766463488,12,1,48.63333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544285194815942657,14,1,193.21666666666667,False,
sydneysiege-all-rnr-threads,rumours,544285245600989184,27,1,1455.7666666666669,Unverified,
sydneysiege-all-rnr-threads,rumours,544285296565948416,32,1,1004.05,Unverified,
sydneysiege-all-rnr-threads,rumours,544285508441231361,20,1,124.76666666666668,False,
sydneysiege-all-rnr-threads,rumours,544285712653500419,29,1,95.25,Unverified,
sydneysiege-all-rnr-threads,rumours,544285819108741120,9,1,46.15,Unverified,
sydneysiege-all-rnr-threads,rumours,544286172109758464,23,1,193.6,Unverified,
sydneysiege-all-rnr-threads,rumours,544286537299787777,19,1,1002.5,Unverified,
sydneysiege-all-rnr-threads,rumours,544286686142685184,16,1,318.5,False,
sydneysiege-all-rnr-threads,rumours,544287083343671296,5,1,483.9166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544287165912735744,19,1,123.96666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544287203728556032,37,1,897.7833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544287209730236416,11,1,202.6,False,
sydneysiege-all-rnr-threads,rumours,544287252306997249,12,1,118.25,False,
sydneysiege-all-rnr-threads,rumours,544287499397242880,6,1,60.15,Unverified,
sydneysiege-all-rnr-threads,rumours,544287796719288321,11,1,258.26666666666665,False,
sydneysiege-all-rnr-threads,rumours,544287815790755840,10,1,355.0833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544287922166726657,55,1,65.16666666666667,False,
sydneysiege-all-rnr-threads,rumours,544287991959539713,3,1,15.066666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544288135564107776,19,1,616.7666666666667,False,
sydneysiege-all-rnr-threads,rumours,544288681021145090,18,1,43.61666666666667,False,
sydneysiege-all-rnr-threads,rumours,544288773023203328,15,1,405.2,Unverified,
sydneysiege-all-rnr-threads,rumours,544288799711592448,6,1,57.88333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544289311504355328,3,1,42.96666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544289409294553088,12,1,470.8833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544289448150986752,16,1,27.933333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544289880805605376,21,1,374.9666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544289941996326912,5,1,450.55,Unverified,
sydneysiege-all-rnr-threads,rumours,544290258951892992,11,1,38.03333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544290611856408576,16,1,151.93333333333334,False,
sydneysiege-all-rnr-threads,rumours,544290646010261504,14,1,96.78333333333332,Unverified,
sydneysiege-all-rnr-threads,rumours,544290752533393408,32,1,252.26666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544290780991725568,12,1,197.2,False,
sydneysiege-all-rnr-threads,rumours,544291619084959744,16,1,16.683333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544291804057960448,11,1,963.9,Unverified,
sydneysiege-all-rnr-threads,rumours,544291829290508289,15,1,1103.8833333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544291965513134080,25,1,22.55,Unverified,
sydneysiege-all-rnr-threads,rumours,544292129972170752,15,1,26.633333333333333,False,
sydneysiege-all-rnr-threads,rumours,544292146342531072,9,1,66.48333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544292670336925696,7,1,44.21666666666667,False,
sydneysiege-all-rnr-threads,rumours,544292910578278400,10,1,152.1,False,
sydneysiege-all-rnr-threads,rumours,544293694166536192,10,1,688.5833333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544293753130082305,11,1,402.9,False,
sydneysiege-all-rnr-threads,rumours,544293783702364162,9,1,85.41666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544294402366394369,17,1,741.2333333333333,False,
sydneysiege-all-rnr-threads,rumours,544294639805923328,5,1,13.0,Unverified,
sydneysiege-all-rnr-threads,rumours,544294692456628224,20,1,52.36666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544294794139533313,20,1,37.66666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544294893146091520,29,1,119.2,Unverified,
sydneysiege-all-rnr-threads,rumours,544296007589433344,5,1,53.95,False,
sydneysiege-all-rnr-threads,rumours,544296096244441089,6,1,30.73333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544296158206894081,8,1,438.6333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544296671950020609,10,1,77.75,False,
sydneysiege-all-rnr-threads,rumours,544296772592336896,4,1,14.983333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544296985910861824,10,1,40.21666666666667,False,
sydneysiege-all-rnr-threads,rumours,544297696308518912,24,1,1441.45,False,
sydneysiege-all-rnr-threads,rumours,544297827258888192,23,1,1325.1333333333334,False,
sydneysiege-all-rnr-threads,rumours,544297950134816768,27,1,687.6333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544298346345947136,19,1,329.9833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544298376851111936,11,1,403.4,Unverified,
sydneysiege-all-rnr-threads,rumours,544299439087550464,17,1,586.3833333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544300088747884544,19,1,38.11666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544300178443100160,25,1,4475.2,Unverified,
sydneysiege-all-rnr-threads,rumours,544300361360498688,5,1,89.28333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544300674448887809,51,1,133.11666666666667,False,
sydneysiege-all-rnr-threads,rumours,544300945820352512,18,1,24.633333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544301235596054528,5,1,50.516666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544301296099270656,22,1,536.65,False,
sydneysiege-all-rnr-threads,rumours,544301453717041152,24,1,28.85,Unverified,
sydneysiege-all-rnr-threads,rumours,544301455952588801,22,1,58.16666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544301624814870530,18,1,27.416666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544301786849640448,20,1,69.88333333333334,False,
sydneysiege-all-rnr-threads,rumours,544301900682629121,21,1,12.85,Unverified,
sydneysiege-all-rnr-threads,rumours,544302448522035202,21,1,14.15,Unverified,
sydneysiege-all-rnr-threads,rumours,544302821450207233,19,1,23.616666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544302827330224128,16,1,65.75,Unverified,
sydneysiege-all-rnr-threads,rumours,544302938374426624,5,1,44.6,False,
sydneysiege-all-rnr-threads,rumours,544304200423723008,3,1,197.58333333333331,Unverified,
sydneysiege-all-rnr-threads,rumours,544304298243653632,18,1,113.28333333333332,Unverified,
sydneysiege-all-rnr-threads,rumours,544304742743044096,55,1,178.25,Unverified,
sydneysiege-all-rnr-threads,rumours,544305463048015872,18,1,1241.4333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544305540286148609,16,1,109.25,Unverified,
sydneysiege-all-rnr-threads,rumours,544305673287524353,26,1,298.26666666666665,False,
sydneysiege-all-rnr-threads,rumours,544305745416581120,4,1,46.266666666666666,False,
sydneysiege-all-rnr-threads,rumours,544305913260433408,12,1,4068.483333333333,False,
sydneysiege-all-rnr-threads,rumours,544306402731507712,4,1,700.6333333333333,False,
sydneysiege-all-rnr-threads,rumours,544306719686656000,17,1,179.45,False,
sydneysiege-all-rnr-threads,rumours,544307028815253504,48,1,484.3,False,
sydneysiege-all-rnr-threads,rumours,544307040932601857,19,1,13.65,False,
sydneysiege-all-rnr-threads,rumours,544307161589772290,27,1,1957.8333333333333,False,
sydneysiege-all-rnr-threads,rumours,544307417677189121,4,1,1483.65,Unverified,
sydneysiege-all-rnr-threads,rumours,544307547390607361,17,1,164.53333333333333,False,
sydneysiege-all-rnr-threads,rumours,544307776135364608,29,1,21.383333333333333,False,
sydneysiege-all-rnr-threads,rumours,544308531684335617,20,1,75.63333333333334,False,
sydneysiege-all-rnr-threads,rumours,544309006500888576,8,1,76.15,False,
sydneysiege-all-rnr-threads,rumours,544309060883845120,19,1,12.566666666666666,False,
sydneysiege-all-rnr-threads,rumours,544309177859203073,7,1,89.0,False,
sydneysiege-all-rnr-threads,rumours,544309275141885952,33,1,202.7333333333333,False,
sydneysiege-all-rnr-threads,rumours,544310853613281281,20,1,175.73333333333332,False,
sydneysiege-all-rnr-threads,rumours,544312876245057536,9,1,2519.516666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544313043463987201,18,1,113.21666666666668,False,
sydneysiege-all-rnr-threads,rumours,544313370892324864,18,1,157.86666666666667,False,
sydneysiege-all-rnr-threads,rumours,544314234541469696,21,1,14.783333333333331,Unverified,
sydneysiege-all-rnr-threads,rumours,544315187608973312,19,1,148.23333333333332,Unverified,
sydneysiege-all-rnr-threads,rumours,544315472075042818,27,1,1059.1833333333334,False,
sydneysiege-all-rnr-threads,rumours,544315864397258752,38,1,757.9,Unverified,
sydneysiege-all-rnr-threads,rumours,544316384273248256,3,1,30.866666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544316576645017600,18,1,224.65,Unverified,
sydneysiege-all-rnr-threads,rumours,544316814856306688,17,1,773.0333333333333,False,
sydneysiege-all-rnr-threads,rumours,544316904861478912,8,1,118.5,False,
sydneysiege-all-rnr-threads,rumours,544317165965303808,20,1,69.88333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544317438079139841,14,1,40.16666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544317609718865920,25,1,464.4,Unverified,
sydneysiege-all-rnr-threads,rumours,544317709396496384,21,1,74.95,False,
sydneysiege-all-rnr-threads,rumours,544318036715782144,13,1,32.65,Unverified,
sydneysiege-all-rnr-threads,rumours,544318880001560576,18,1,11.533333333333331,False,
sydneysiege-all-rnr-threads,rumours,544319274072817664,14,1,20.366666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544319832486064128,28,1,81.03333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544320179560525824,21,1,117.01666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544320939245043712,21,1,74.41666666666667,False,
sydneysiege-all-rnr-threads,rumours,544320992361721856,6,1,93.55,Unverified,
sydneysiege-all-rnr-threads,rumours,544321103875694593,45,1,168.98333333333332,Unverified,
sydneysiege-all-rnr-threads,rumours,544321934410788865,15,1,541.0166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544323933634564098,22,1,79.06666666666666,False,
sydneysiege-all-rnr-threads,rumours,544324444773433348,22,1,119.93333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544326597055369216,30,1,888.2166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544326741674967042,39,1,152.61666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544328324601114625,8,1,40.73333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544328894812549121,37,1,669.3,False,
sydneysiege-all-rnr-threads,rumours,544329204314406912,19,1,5.233333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544329393737170944,3,1,20.25,Unverified,
sydneysiege-all-rnr-threads,rumours,544329935943237632,103,1,431.1333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544332254068350978,14,1,177.5,Unverified,
sydneysiege-all-rnr-threads,rumours,544332510440595456,7,1,225.75,Unverified,
sydneysiege-all-rnr-threads,rumours,544332613532811264,8,1,37.75,Unverified,
sydneysiege-all-rnr-threads,rumours,544333020023754752,18,1,191.2333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544333172180537344,16,1,106.26666666666668,False,
sydneysiege-all-rnr-threads,rumours,544333764814323713,24,1,592.9166666666666,False,
sydneysiege-all-rnr-threads,rumours,544334477011349505,32,1,176.76666666666668,False,
sydneysiege-all-rnr-threads,rumours,544334554631536640,35,1,2492.883333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544334939374641152,15,1,449.78333333333336,Unverified,
sydneysiege-all-rnr-threads,rumours,544336537870434304,19,1,1040.0,Unverified,
sydneysiege-all-rnr-threads,rumours,544338575240609792,20,1,21.4,False,
sydneysiege-all-rnr-threads,rumours,544338731210399744,19,1,76.3,Unverified,
sydneysiege-all-rnr-threads,rumours,544339368823894019,18,1,78.08333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544340091615715329,20,1,90.96666666666668,Unverified,
sydneysiege-all-rnr-threads,rumours,544341194822520832,39,1,204.85,Unverified,
sydneysiege-all-rnr-threads,rumours,544341406094213121,11,1,711.6666666666666,False,
sydneysiege-all-rnr-threads,rumours,544342204576038912,34,1,1411.1833333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544343367279456256,24,1,102.6,Unverified,
sydneysiege-all-rnr-threads,rumours,544343410849886209,23,1,1411.2666666666669,Unverified,
sydneysiege-all-rnr-threads,rumours,544346359948910592,28,1,3761.633333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544349042952916993,55,1,959.6666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544350480780914688,22,1,14.316666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544350565283532800,6,1,23.9,Unverified,
sydneysiege-all-rnr-threads,rumours,544350567183556608,3,1,2.2666666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544350712365207552,19,1,65.2,Unverified,
sydneysiege-all-rnr-threads,rumours,544350985142173697,13,1,358.96666666666664,Unverified,
sydneysiege-all-rnr-threads,rumours,544351015936331777,10,1,68.0,Unverified,
sydneysiege-all-rnr-threads,rumours,544351133120987136,12,1,36.583333333333336,Unverified,
sydneysiege-all-rnr-threads,rumours,544351356824604673,4,1,6.733333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544351486956670976,9,1,115.06666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544351885298130945,26,1,107.81666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544352188210745344,3,1,1159.1,Unverified,
sydneysiege-all-rnr-threads,rumours,544352727971954690,9,1,59.96666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544352874969698305,8,1,26.53333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544353303468199936,3,1,2.6166666666666667,False,
sydneysiege-all-rnr-threads,rumours,544353502689251329,12,1,446.45,Unverified,
sydneysiege-all-rnr-threads,rumours,544353793270243328,6,1,416.8333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544353918315397121,19,1,78.03333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544354657385316352,20,1,3.3,Unverified,
sydneysiege-all-rnr-threads,rumours,544355197435142145,7,1,2221.55,Unverified,
sydneysiege-all-rnr-threads,rumours,544355218251452416,7,1,241.81666666666663,Unverified,
sydneysiege-all-rnr-threads,rumours,544355417900716032,12,1,245.41666666666663,Unverified,
sydneysiege-all-rnr-threads,rumours,544355845489065984,25,1,678.0833333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544356122082410496,22,1,25.716666666666665,False,
sydneysiege-all-rnr-threads,rumours,544356724871036928,8,1,25.35,Unverified,
sydneysiege-all-rnr-threads,rumours,544356997718900736,19,1,144.91666666666666,Unverified,
sydneysiege-all-rnr-threads,rumours,544357487911395329,25,1,1157.6333333333334,Unverified,
sydneysiege-all-rnr-threads,rumours,544357563534680064,11,1,187.6,Unverified,
sydneysiege-all-rnr-threads,rumours,544358533819420672,19,1,372.9166666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544358564484378624,3,1,43.38333333333333,Unverified,
sydneysiege-all-rnr-threads,rumours,544358920869789696,17,1,3071.4666666666667,Unverified,
sydneysiege-all-rnr-threads,rumours,544359422726664192,20,1,30.7,Unverified,
