thread_id,n_bins,auc_M_base,M_final_base,peak_M_base,peak_t_base,runs_base,veracity_bucket
553175714128990208,121,725.4,6.6,6.6,54.05,20,unverified
553176753297162240,34,67.075,2.55,2.55,13.9,20,false
553176929411825664,26,103.925,4.55,4.55,7.25,20,false
553176976698376192,10,22.3,2.95,2.95,4.0,20,unverified
553177082566836225,57,209.625,3.8,3.8,2.9,20,unverified
553177099843149824,604,3181.775,6.0,6.0,286.7,20,unverified
553177321218514944,86,348.575,4.8,4.8,52.6,20,unverified
553177822312013825,1178,6673.075,5.9,5.9,242.95,20,unverified
553177833686589440,52,179.95,3.7,3.7,7.75,20,unverified
553178273895956480,168,863.475,5.3,5.3,19.7,20,unverified
553178341596233728,17,54.125,3.95,3.95,7.45,20,unverified
553180005514366976,258,1073.05,4.4,4.4,51.1,20,unverified
553180071775993857,16,30.0,2.45,2.45,6.95,20,unverified
553180236591169536,1067,4312.05,4.05,4.05,4.75,20,unverified
553180503969644544,37,66.8,3.1,3.1,27.95,20,unverified
553180729254113280,11,12.675,1.6,1.6,3.5,20,unverified
553181386069143552,3457,22817.925,6.7,6.7,277.3,20,unverified
553181500104269824,12,11.4,1.8,1.8,7.15,20,unverified
553181586829484034,1,1.5,1.5,1.5,0.0,20,unverified
553181899662049281,64,423.425,7.95,7.95,26.5,20,unverified
553181902543126529,150,416.325,2.95,2.95,20.2,20,unverified
553181997041217537,25,70.4,3.35,3.35,7.85,20,unverified
553182566564757504,2,1.95,2.1,2.1,0.3,20,unverified
553182889379397632,109,474.35,6.85,6.85,87.2,20,unverified
553183067670843392,54,296.75,6.55,6.55,32.75,20,unverified
553183099610095616,133,414.675,4.0,4.0,73.95,20,unverified
553183420499894272,56,177.3,3.8,3.8,23.65,20,unverified
553184082277187585,22,104.375,6.8,6.8,14.4,20,unverified
553184390260338688,9,12.375,1.95,1.95,2.7,20,unverified
553184451774402560,9,23.975,3.45,3.45,3.55,20,unverified
553184482241814530,291,1846.725,6.55,6.55,45.3,20,false
553184643055644674,7,27.575,5.5,5.5,3.0,20,false
553184958958022657,36,120.675,3.9,3.9,13.5,20,false
553185370108878849,644,3119.275,5.85,5.85,299.6,20,false
553185404657352704,222,945.65,4.5,4.5,29.25,20,unverified
553185716218650624,18,78.9,5.8,5.8,12.9,20,unverified
553185825065009153,81,366.85,5.15,5.15,34.9,20,unverified
553185854165114882,7,11.925,2.4,2.4,2.7,20,unverified
553186026811039745,1269,4577.425,4.8,4.8,964.2,20,unverified
553186457121472512,11,50.725,6.2,6.2,7.0,20,unverified
553186515359379457,25,45.15,2.45,2.45,12.4,20,unverified
553186555150749696,228,1117.475,5.35,5.35,61.5,20,false
553186577850335232,17,44.45,3.15,3.15,6.1,20,unverified
553186670871597056,908,3389.85,4.95,4.95,904.9,20,unverified
553186739326812161,30,85.05,3.55,3.55,14.8,20,unverified
553187282295877632,22,92.575,5.3,5.3,13.2,20,unverified
553187649943384064,1084,3695.2,4.15,4.15,630.3,20,unverified
553187683510812672,22,73.4,4.1,4.1,9.8,20,unverified
553187959835725824,1756,4608.35,3.1,3.1,799.65,20,unverified
553188115033387008,8,10.75,2.0,2.0,3.5,20,unverified
553188214522249217,12,74.025,7.4,7.4,4.6,20,unverified
553188225691684864,10,12.75,1.7,1.7,2.7,20,unverified
553188382403477505,7,6.275,1.55,1.55,2.1,20,false
553188974811185152,206,968.575,5.1,5.1,41.85,20,unverified
553189165509394432,19,92.875,6.15,6.15,12.4,20,unverified
553189490521812992,203,438.05,2.6,2.6,81.9,20,unverified
553189526177579008,1561,12386.875,8.05,8.05,149.85,20,unverified
553189840913989633,855,5910.375,7.6,7.6,373.85,20,unverified
553190655011205120,100,223.225,3.05,3.05,50.9,20,unverified
553190729447919616,78,464.125,6.3,6.3,18.35,20,unverified
553191800408911872,1662,11033.75,6.8,6.8,256.9,20,unverified
553192366098898945,1,1.8,1.8,1.8,0.0,20,unverified
553192373728342016,375,2196.7,5.9,5.9,5.0,20,unverified
553192641328734208,26,118.45,6.45,6.45,19.85,20,unverified
553193210269298688,24,119.65,6.8,6.8,15.6,20,unverified
553193480319942656,57,298.0,5.65,5.65,14.5,20,unverified
553193866057506817,34,228.95,7.2,7.2,4.65,20,unverified
553194417239363584,1960,7967.95,4.35,4.35,509.6,20,unverified
553194557316542465,339,1024.15,4.2,4.2,302.05,20,unverified
553194632520421376,157,782.975,5.75,5.75,46.55,20,unverified
553195138156343296,56,113.25,2.5,2.5,21.65,20,unverified
553195806899970048,154,933.05,6.8,6.8,74.4,20,unverified
553195808930410496,1255,3497.775,3.35,3.35,618.8,20,unverified
553195827397926912,13,15.225,1.7,1.7,5.4,20,unverified
553195852643442688,313,742.425,2.7,2.7,97.65,20,unverified
553196035133440000,21,103.825,5.4,5.4,3.0,20,unverified
553196263064498176,59,270.5,5.7,5.7,39.15,20,unverified
553196453938855937,31,191.85,7.15,7.15,13.55,20,unverified
553196571194851328,1278,6068.75,5.25,5.25,560.0,20,unverified
553196930768330753,951,5413.175,5.9,5.9,158.65,20,unverified
553196953480495105,2708,13862.475,5.6,5.6,973.5,20,unverified
553197181151481857,308,532.55,2.5,2.5,200.35,20,unverified
553197197618339841,65,279.275,4.8,4.8,20.4,20,unverified
553197212726218752,25,91.075,5.35,5.35,19.8,20,unverified
553197863971610624,552,3012.6,5.55,5.55,36.1,20,false
553198107278987264,74,138.35,2.5,2.5,36.35,20,unverified
553198268436344832,1041,5435.8,6.0,6.0,366.15,20,unverified
553198853487611907,1078,1723.3,1.95,1.95,377.05,20,unverified
553198972287082497,18,116.825,7.2,7.2,4.85,20,false
553199664720543744,70,394.95,5.85,5.85,5.55,20,unverified
553200085132009475,1165,13046.2,11.7,11.7,484.15,20,unverified
553200115079712768,46,120.55,3.9,3.9,36.0,20,unverified
553200552142983168,5,5.025,1.65,1.65,1.8,20,unverified
553200573387124736,109,627.775,6.4,6.4,41.6,20,unverified
553200726403710976,7,41.475,7.8,7.8,3.25,20,unverified
553200769671761920,2039,6759.55,3.6,3.6,543.1,20,unverified
553201523577331712,413,1068.725,3.35,3.35,212.25,20,unverified
553201539737976833,15,18.35,1.6,1.6,4.2,20,unverified
553201549997277185,46,189.4,4.6,4.6,10.55,20,unverified
553202028575731713,30,52.625,2.2,2.2,10.7,20,false
553203041705664513,2828,10152.75,4.2,4.2,1427.9,20,unverified
553203538579701760,839,3245.475,5.0,5.0,650.55,20,unverified
553204017552457728,11,16.55,2.1,2.1,4.85,20,unverified
553204399439642624,374,2071.25,6.15,6.15,73.05,20,unverified
553204986474422273,659,3138.8,5.8,5.8,254.1,20,unverified
553205115830951936,507,3100.725,6.5,6.5,129.55,20,unverified
553205261847236608,599,1880.45,3.25,3.25,60.7,20,unverified
553205372719472640,7,24.875,6.05,6.05,5.0,20,unverified
553205427253829632,12,60.3,5.8,5.8,2.8,20,unverified
553205492458475520,35,206.625,7.45,7.45,20.35,20,unverified
553205691742425088,60,104.3,2.35,2.35,28.15,20,unverified
553206096131670016,10,33.95,4.6,4.6,4.8,20,unverified
553206304396038145,103,256.475,3.2,3.2,59.95,20,unverified
553206989925658624,21,69.075,3.75,3.75,5.0,20,unverified
553207216774590464,3,5.25,2.9,2.9,0.7,20,unverified
553207267685060608,62,94.75,1.95,1.95,24.4,20,unverified
553207514222063618,14,32.025,3.4,3.4,10.0,20,unverified
553208300607922177,19,49.05,2.95,2.95,4.2,20,unverified
553208762291339265,592,1917.525,4.0,4.0,316.65,20,unverified
553209232712294401,176,541.65,3.5,3.5,65.4,20,unverified
553209341520535552,1117,2790.65,3.05,3.05,424.0,20,unverified
553209843939831809,274,778.2,4.35,4.35,222.95,20,unverified
553209912550240256,41,163.05,4.35,4.35,8.3,20,unverified
553209917944131585,10,16.975,2.05,2.05,1.45,20,unverified
553209983845023745,48,325.75,7.4,7.4,12.4,20,unverified
553210080829906945,989,4061.7,4.8,4.8,639.05,20,unverified
553210306877739008,33,122.4,4.4,4.4,9.95,20,unverified
553210869010935808,24,95.4,4.8,4.8,11.95,20,unverified
553211397782654976,24,62.725,3.75,3.75,12.75,20,unverified
553212333867012096,13,58.55,5.95,5.95,6.95,20,unverified
553212338728603648,7,15.8,3.45,3.45,3.7,20,unverified
553212702714499074,13,23.325,2.85,2.85,8.1,20,unverified
553212962044149761,16,40.725,2.75,2.75,0.6,20,false
553213326277500929,29,205.2,7.7,7.7,8.1,20,unverified
553213361350262784,15,72.1,6.0,6.0,6.8,20,unverified
553213362713399297,7,10.575,2.3,2.3,2.95,20,unverified
553213740137467907,104,475.25,5.3,5.3,26.65,20,unverified
553214219899117568,540,2523.125,4.8,4.8,51.95,20,unverified
553214358948683776,13,24.05,2.4,2.4,5.05,20,unverified
553214597055135744,11,20.625,2.6,2.6,5.6,20,unverified
553214612569456640,8,10.075,2.05,2.05,3.6,20,unverified
553214700155330560,218,1339.0,6.45,6.45,40.3,20,unverified
553214726629781505,26,119.725,5.65,5.65,8.8,20,unverified
553214783647145984,265,1430.45,5.7,5.7,63.05,20,unverified
553215305917665280,141,753.3,6.05,6.05,69.25,20,unverified
553215313807163392,11,18.475,2.35,2.35,4.7,20,unverified
553215362058440704,34,96.3,3.55,3.55,16.3,20,unverified
553215383256432640,9,54.3,7.8,7.8,4.7,20,unverified
553215523602046976,307,2043.5,7.15,7.15,100.6,20,unverified
553215634864345088,1121,4218.35,4.7,4.7,491.55,20,unverified
553215658784456705,55,277.125,6.8,6.8,43.0,20,unverified
553215879979085829,12,39.375,4.55,4.55,5.1,20,unverified
553215929107382275,12,31.675,3.05,3.05,1.9,20,unverified
553216451780554752,64,297.025,5.0,5.0,13.9,20,unverified
553216460164968449,250,1206.85,5.4,5.4,120.65,20,unverified
553216874130206721,1328,5235.0,5.05,5.05,618.9,20,unverified
553216909022605312,1940,6492.225,3.95,3.95,1165.15,20,false
553218001181605889,264,639.55,3.5,3.5,178.1,20,unverified
553218083410952192,98,126.1,1.85,1.85,53.65,20,unverified
553218279557582849,53,89.75,2.3,2.3,27.45,20,unverified
553218281705066496,184,702.825,4.75,4.75,114.35,20,unverified
553218599390040065,13,60.775,5.7,5.7,4.35,20,unverified
553219047048105985,674,2867.225,4.55,4.55,166.35,20,unverified
553219195056693249,30,74.95,3.75,3.75,17.75,20,unverified
553219651594125312,69,389.475,6.0,6.0,14.15,20,unverified
553219770053443585,362,666.05,2.0,2.0,55.65,20,unverified
553220054184382465,31,115.225,4.6,4.6,17.4,20,unverified
553220172925132800,1171,5821.25,5.1,5.1,121.5,20,unverified
553220369721483266,53,305.275,7.7,7.7,36.2,20,unverified
553221281181859841,139,798.2,6.2,6.2,40.3,20,unverified
553221293298819074,185,839.2,6.35,6.35,161.75,20,unverified
553221319345844225,1144,1870.75,1.75,1.75,126.7,20,unverified
553222038379180032,194,780.05,4.5,4.5,69.55,20,unverified
553222048924049408,189,377.5,2.6,2.6,101.45,20,unverified
553222727700865025,2607,18476.675,7.2,7.2,269.35,20,unverified
553223681409703937,179,979.55,5.65,5.65,21.05,20,unverified
553223882128490496,353,853.825,3.0,3.0,99.65,20,unverified
553223992300285952,529,1454.15,3.35,3.35,251.95,20,unverified
553224082213601280,10,46.025,5.75,5.75,3.3,20,unverified
553224215676354560,35,157.35,5.35,5.35,17.85,20,unverified
553224402012078081,257,1405.25,6.15,6.15,142.65,20,unverified
553224764924243969,9,11.725,1.95,1.95,4.15,20,unverified
553225359928213505,51,160.55,3.8,3.8,24.85,20,unverified
553225402282692608,7,13.5,2.75,2.75,2.95,20,unverified
553225701701066752,54,70.175,1.75,1.75,17.8,20,unverified
553225809444749313,7,12.45,2.45,2.45,2.1,20,unverified
553225828625297408,5,6.975,2.15,2.15,1.65,20,unverified
553226059836297216,50,167.05,4.3,4.3,29.4,20,unverified
553226143307161600,42,82.1,2.5,2.5,10.8,20,unverified
553226479904231424,1057,3020.675,3.55,3.55,545.2,20,unverified
553226624976420864,341,2024.775,6.85,6.85,135.15,20,unverified
553227220765130752,10,45.425,5.45,5.45,2.65,20,unverified
553227238829981698,58,312.75,6.65,6.65,21.45,20,unverified
553227258782306304,1057,2815.075,3.15,3.15,493.6,20,unverified
553227288859664384,8,33.425,5.65,5.65,3.45,20,unverified
553227389061582848,53,242.15,5.65,5.65,38.4,20,unverified
553227441712668672,165,344.125,2.55,2.55,58.95,20,unverified
553227856046596097,16,28.075,2.85,2.85,10.7,20,unverified
553227906449960961,42,220.6,6.2,6.2,18.1,20,unverified
553228482927263744,2628,5852.1,2.6,2.6,912.25,20,unverified
553228535511650305,93,432.275,5.0,5.0,25.25,20,unverified
553228537084116993,755,3386.8,4.55,4.55,26.5,20,unverified
553229177055219713,12,47.375,5.25,5.25,6.55,20,unverified
553229592480481281,34,201.025,6.85,6.85,14.9,20,unverified
553229626756329472,37,65.2,1.95,1.95,5.2,20,unverified
553229808260632578,330,1811.425,5.75,5.75,71.95,20,unverified
553229948153262081,24,85.1,4.95,4.95,16.75,20,unverified
553229956830875650,244,1327.175,5.9,5.9,40.4,20,unverified
553230256992423936,198,705.575,3.7,3.7,16.15,20,unverified
553230614712033283,96,356.775,4.6,4.6,52.25,20,unverified
553231516290269184,143,368.1,2.95,2.95,50.4,20,unverified
553231667523883009,42,157.6,5.25,5.25,27.1,20,unverified
553232531827740672,152,427.125,3.45,3.45,67.0,20,unverified
553232704708546561,60,273.275,5.7,5.7,44.05,20,unverified
553233130275221504,122,564.05,5.45,5.45,58.8,20,unverified
553233414145310720,28,110.675,5.25,5.25,17.75,20,unverified
553233728030650368,1325,6215.275,5.85,5.85,746.85,20,false
553234456522522624,50,162.65,3.6,3.6,10.55,20,unverified
553234578086055937,318,1360.45,7.65,7.65,296.6,20,unverified
553235360722214912,316,563.05,2.3,2.3,110.45,20,unverified
553236009081921536,41,81.5,2.4,2.4,13.1,20,unverified
553461741917863936,42,101.35,2.75,2.75,11.15,20,false
553462249562832897,1008,4273.75,5.1,5.1,815.25,20,unverified
553463773844238337,66,415.675,6.75,6.75,17.85,20,unverified
553465105028222976,2085,10768.525,5.2,5.2,51.4,20,unverified
553466230989144064,1,1.45,1.45,1.45,0.0,20,false
553466755411369985,7,10.25,2.15,2.15,2.55,20,unverified
553467311261503488,10,11.45,1.65,1.65,3.6,20,false
553468593141469184,111,648.1,7.0,7.0,66.05,20,unverified
553469263650906112,55,222.0,4.7,4.7,17.45,20,unverified
553469523945590784,150,687.3,4.8,4.8,26.15,20,false
553469733656203264,3,10.15,6.5,6.5,1.85,20,false
553470140042735616,89,236.3,3.15,3.15,40.75,20,false
553470382129565696,19,89.7,5.6,5.6,8.5,20,false
553470492565602305,3,4.55,2.65,2.65,1.0,20,false
553470733180223489,4,8.275,3.05,3.05,1.05,20,false
553470907629707266,936,3742.825,5.05,5.05,509.65,20,unverified
553470977972375553,4,5.45,2.2,2.2,1.35,20,false
553471193110421504,1,1.45,1.45,1.45,0.0,20,false
553471987411324929,20,61.575,3.65,3.65,7.95,20,false
553472225798795264,1,1.55,1.55,1.55,0.0,20,false
553472437644320769,3,2.85,1.65,1.65,0.6,20,false
553472488462901248,11,15.025,1.55,1.55,0.5,20,false
553472557978902529,2283,3308.45,1.8,1.8,799.0,20,unverified
553473369539366912,5,11.575,3.75,3.75,2.7,20,unverified
553473416905629696,183,439.375,2.45,2.45,6.05,20,false
553473559352606720,30,59.05,3.9,3.9,23.35,20,unverified
553473629854646272,897,3483.1,4.55,4.55,446.45,20,unverified
553473704060284928,10,11.375,1.5,1.5,2.25,20,false
553474012446478336,44,97.325,2.6,2.6,14.0,20,unverified
553474188259102720,49,112.375,2.85,2.85,19.2,20,false
553474232596701184,20,49.5,2.95,2.95,5.45,20,false
553474514496278528,176,700.55,5.0,5.0,84.25,20,unverified
553474965278691330,14,24.95,2.4,2.4,6.5,20,false
553475269873643520,105,284.075,3.1,3.1,37.95,20,unverified
553475430897156096,68,257.275,4.2,4.2,24.1,20,false
553475729187680258,31,49.425,2.1,2.1,10.8,20,false
553475824369012736,35,84.05,2.55,2.55,2.8,20,false
553476073703620609,34,62.4,2.25,2.25,11.3,20,unverified
553476288103477249,86,414.775,6.1,6.1,51.6,20,unverified
553476471470432256,9,27.575,4.05,4.05,3.95,20,false
553476490315431937,4,5.7,2.45,2.45,1.65,20,unverified
553476600985948160,1,2.15,2.15,2.15,0.0,20,false
553477352542707712,22,27.725,1.85,1.85,9.5,20,false
553477554041257985,37,114.325,3.55,3.55,12.45,20,false
553477692591726592,25,53.975,2.45,2.45,5.05,20,false
553477943616634880,12,25.825,2.6,2.6,2.55,20,false
553478014785187840,207,1245.75,7.2,7.2,111.0,20,unverified
553478142791548928,19,57.95,3.6,3.6,6.55,20,false
553478289474740224,581,1217.275,2.4,2.4,174.6,20,false
553478677359775744,109,733.025,6.95,6.95,16.15,20,unverified
553479222434729984,15,40.375,3.2,3.2,4.6,20,false
553479280014151681,390,2574.65,7.55,7.55,159.75,20,unverified
553479401296625664,82,394.85,5.25,5.25,19.05,20,unverified
553480082996879360,22,35.775,1.75,1.75,0.9,20,false
553480257747963905,46,182.2,5.35,5.35,25.4,20,unverified
553480333954678784,70,204.45,3.4,3.4,23.7,20,unverified
553480702067736578,97,223.0,2.85,2.85,47.6,20,false
553480876315901953,2374,27816.5,12.8,12.8,1985.45,20,unverified
553480900869361664,841,5617.575,7.05,7.05,264.0,20,unverified
553481076916883456,6,10.725,2.5,2.5,1.75,20,false
553481335948709888,3,3.0,1.95,1.95,1.2,20,unverified
553481963864993792,2313,11097.2,5.2,5.2,626.55,20,unverified
553483415954411520,15,25.8,2.05,2.05,3.15,20,unverified
553483707122995201,849,1778.475,2.35,2.35,214.6,20,unverified
553484365012148225,59,274.7,5.4,5.4,20.2,20,unverified
553484530804613120,109,238.55,2.45,2.45,23.6,20,unverified
553484619426062336,12,47.1,5.0,5.0,5.1,20,unverified
553484760233017344,2,1.825,2.25,2.25,0.65,20,false
553484780093050880,31,103.975,3.65,3.65,5.15,20,unverified
553485452943302656,10,45.475,6.05,6.05,7.3,20,false
553485654030446592,1319,6696.825,5.15,5.15,76.4,20,unverified
553485866346483713,265,356.6,1.75,1.75,105.6,20,unverified
553486439129038848,46,134.95,3.2,3.2,9.25,20,false
553486529231089664,34,88.875,3.1,3.1,12.65,20,false
553486601146617856,871,4523.6,5.4,5.4,139.8,20,unverified
553486796534054912,13,47.975,4.9,4.9,8.4,20,false
553487356733313024,117,430.45,4.25,4.25,46.45,20,unverified
553487544508493825,3,2.825,1.6,1.6,0.5,20,false
553487579077550082,1532,6760.75,5.15,5.15,669.1,20,unverified
553487625815064576,191,1090.125,6.5,6.5,74.95,20,unverified
553487971497041920,11,50.725,5.45,5.45,3.2,20,unverified
553488054640340992,67,220.45,3.55,3.55,13.95,20,false
553488824656203776,59,78.5,1.95,1.95,34.0,20,unverified
553488850363101184,5,20.3,6.35,6.35,2.8,20,unverified
553489393202499584,12,27.4,2.8,2.8,3.45,20,false
553489837542899712,985,3690.825,4.0,4.0,169.75,20,unverified
553490160344502273,424,2082.475,5.55,5.55,138.1,20,unverified
553490238979727360,1341,1943.1,1.65,1.65,268.0,20,false
553490241445965824,326,2278.925,7.45,7.45,122.05,20,unverified
553490358748061696,6,10.025,2.95,2.95,3.6,20,unverified
553491005971132416,68,282.575,4.45,4.45,12.65,20,unverified
553491517462315008,326,1724.85,5.65,5.65,85.25,20,unverified
553491540535156736,3,8.775,5.2,5.2,1.5,20,false
553491604917334016,59,219.325,4.85,4.85,46.9,20,unverified
553491924015783936,151,464.775,3.55,3.55,54.6,20,unverified
553492305521672192,401,2511.0,6.7,6.7,151.9,20,unverified
553492417023057920,35,76.125,2.4,2.4,5.7,20,unverified
553493222052605952,3,4.125,2.25,2.25,0.5,20,unverified
553493300242432000,63,280.925,5.9,5.9,42.3,20,unverified
553493510306152448,49,94.6,2.55,2.55,20.3,20,false
553493707472011264,630,3734.425,6.25,6.25,166.85,20,false
553493785523400704,94,664.475,7.3,7.3,14.2,20,unverified
553495137314435072,157,1066.125,7.0,7.0,25.15,20,false
553495922639122432,34,154.675,6.15,6.15,25.2,20,false
553496228055777280,1388,1803.2,1.5,1.5,277.4,20,unverified
553496489641902080,246,1803.325,8.0,8.0,82.6,20,unverified
553496697918468096,3,2.75,1.9,1.9,1.2,20,unverified
553497508970631168,12,18.05,2.15,2.15,4.85,20,unverified
553497730476015617,24,109.675,5.85,5.85,13.2,20,unverified
553498106588049408,2,6.125,7.05,7.05,0.95,20,unverified
553499806883381249,11,27.475,3.7,3.7,6.0,20,unverified
553500238246608896,51,251.35,6.55,6.55,33.25,20,unverified
553500932521336832,23,101.575,5.6,5.6,13.3,20,unverified
553501357156876290,3,11.475,6.15,6.15,0.85,20,false
553501469388058626,338,1092.675,3.75,3.75,160.85,20,unverified
553501773517033472,24,128.25,6.5,6.5,10.6,20,unverified
553502180666531840,44,145.8,3.65,3.65,9.8,20,false
553502311872733184,11,29.25,3.65,3.65,6.25,20,unverified
553502446769942528,18,81.2,6.05,6.05,13.5,20,false
553502749498036224,8,9.0,1.75,1.75,3.5,20,unverified
553503184174710784,4,13.25,5.6,5.6,2.25,20,false
553503546382249984,86,512.35,6.35,6.35,17.5,20,false
553503846258196480,22,77.725,5.75,5.75,14.4,20,unverified
553503909692841984,48,154.15,3.7,3.7,14.5,20,unverified
553505242554175489,158,628.15,4.95,4.95,104.1,20,false
553505371290357761,151,709.975,4.9,4.9,23.8,20,false
553505858811080704,3,4.5,2.75,2.75,1.1,20,false
553506337121107968,355,2312.2,7.6,7.6,181.05,20,unverified
553506608203169792,16,90.625,6.35,6.35,4.35,20,unverified
553506946054369280,306,1772.0,7.4,7.4,271.6,20,unverified
553506985413713920,9,12.05,2.05,2.05,4.0,20,unverified
553508098825261056,52,211.975,4.9,4.9,19.9,20,unverified
553508524320653312,622,3799.8,6.35,6.35,116.65,20,unverified
553509146730176513,10,57.325,7.0,7.0,3.45,20,unverified
553509181446443008,561,1535.375,3.4,3.4,291.6,20,unverified
553509591888441344,343,807.2,3.25,3.25,221.3,20,unverified
553511279235964928,87,385.5,5.05,5.05,30.45,20,unverified
553511977478537216,58,133.95,2.5,2.5,7.75,20,unverified
553512076304728064,66,214.275,4.05,4.05,28.95,20,unverified
553512735192141826,244,595.075,2.95,2.95,122.0,20,unverified
553513403512532992,33,202.125,6.7,6.7,6.95,20,unverified
553514329166061568,771,8484.7,11.3,11.3,62.8,20,unverified
553514505633017856,15,33.45,2.8,2.8,5.95,20,unverified
553515054503821312,5,7.75,2.8,2.8,2.95,20,unverified
553515399438811136,369,960.75,3.15,3.15,195.2,20,unverified
553515827073261568,34,147.875,5.4,5.4,21.2,20,unverified
553516364879904768,254,1439.075,6.35,6.35,69.6,20,unverified
553517053110657024,9,26.475,3.7,3.7,3.25,20,unverified
553517080637489154,553,881.175,1.9,1.9,167.1,20,unverified
553517380995792896,298,614.45,2.45,2.45,98.85,20,unverified
553517548734791680,77,170.175,2.6,2.6,27.35,20,unverified
553517713147301888,23,41.75,2.2,2.2,6.5,20,false
553518024272379905,1,1.65,1.65,1.65,0.0,20,unverified
553518472798683136,5,23.8,7.25,7.25,2.35,20,false
553519375521951744,58,161.475,3.35,3.35,25.3,20,false
553519997956669440,642,1357.55,2.55,2.55,268.5,20,unverified
553520399300833280,9,26.075,3.8,3.8,4.4,20,unverified
553521417598550016,5,16.675,4.65,4.65,2.0,20,false
553521697350234112,11,13.15,1.6,1.6,3.0,20,unverified
553522808417157120,108,480.725,4.7,4.7,14.15,20,unverified
553523303453696001,14,50.7,4.95,4.95,9.35,20,unverified
553524086417424384,1,1.7,1.7,1.7,0.0,20,unverified
553524183594844160,12,18.4,2.4,2.4,5.9,20,unverified
553525290908262400,608,1537.9,2.7,2.7,99.35,20,unverified
553525347266740226,177,706.95,4.45,4.45,50.7,20,unverified
553526283033133056,22,46.575,2.65,2.65,6.15,20,unverified
553526776878469121,282,709.7,4.8,4.8,273.6,20,unverified
553527807771308034,247,1615.4,6.7,6.7,25.2,20,unverified
553527964856352769,101,125.075,1.4,1.4,15.0,20,unverified
553528503573184514,319,662.175,2.35,2.35,82.4,20,unverified
553528740618436610,16,62.85,4.65,4.65,5.2,20,unverified
553528788383191040,2,7.075,7.25,7.25,0.35,20,false
553529101659566080,15,41.175,4.0,4.0,12.7,20,false
553529196216344576,15,53.925,4.7,4.7,7.25,20,false
553529334892609536,10,20.975,2.5,2.5,1.7,20,false
553529789794250753,1125,3977.85,3.95,3.95,382.7,20,unverified
553529796601585664,7,27.225,4.8,4.8,1.6,20,false
553529935789559808,4,7.5,3.05,3.05,1.75,20,false
553529941938425857,5,9.075,2.7,2.7,1.9,20,false
553530513580118016,512,2321.2,4.85,4.85,100.0,20,unverified
553530524183326720,1,1.6,1.6,1.6,0.0,20,unverified
553530558614351873,2,1.925,2.1,2.1,0.35,20,false
553531316797718528,6,14.05,3.2,3.2,2.05,20,false
553531343834202112,19,131.1,7.35,7.35,1.45,20,false
553531413459660800,569,2239.7,4.25,4.25,173.25,20,unverified
553531695480463360,70,383.35,5.9,5.9,23.45,20,false
553531781690163201,42,110.8,2.9,2.9,8.2,20,false
553531783992868864,58,365.15,6.65,6.65,8.35,20,unverified
553531802347122689,133,569.575,6.25,6.25,95.45,20,unverified
553531971457265664,259,1374.875,5.45,5.45,28.0,20,unverified
553532452472238080,162,917.2,5.95,5.95,26.05,20,unverified
553532507623546881,1398,12225.6,9.0,9.0,275.95,20,unverified
553532736187924480,74,393.125,6.4,6.4,40.35,20,unverified
553532980896231424,1,1.45,1.45,1.45,0.0,20,unverified
553533193899368448,31,107.4,4.95,4.95,23.5,20,unverified
553533499643547648,9,14.475,1.85,1.85,0.35,20,false
553533859032477696,7,9.55,2.15,2.15,3.0,20,unverified
553534707108155392,38,78.15,2.4,2.4,9.95,20,false
553534768537939968,17,28.175,2.35,2.35,8.1,20,false
553534838880608256,3,6.075,3.3,3.3,0.7,20,unverified
553534934447824896,867,5130.7,6.05,6.05,95.25,20,unverified
553535221828964352,18,44.25,3.05,3.05,7.45,20,false
553535227214438400,368,1763.675,5.45,5.45,169.85,20,unverified
553535430788780032,14,59.825,5.2,5.2,5.85,20,false
553535441828605953,23,148.025,6.8,6.8,1.8,20,unverified
553535467065712640,89,566.125,6.45,6.45,1.5,20,false
553535468290453504,501,3236.2,6.7,6.7,106.85,20,unverified
553535642848989184,59,281.5,5.6,5.6,26.8,20,unverified
553535765997969408,101,655.2,7.45,7.45,59.25,20,unverified
553535829017370625,13,25.875,2.8,2.8,7.6,20,unverified
553535862911541248,6,18.175,4.1,4.1,2.45,20,unverified
553536236493615104,141,746.025,5.35,5.35,2.6,20,unverified
553536269972942849,5,13.05,4.35,4.35,3.1,20,unverified
553536358950916096,7,19.8,4.15,4.15,3.65,20,unverified
553536397731442688,20,24.85,1.6,1.6,5.7,20,unverified
553536532960010240,11,26.875,3.35,3.35,5.2,20,unverified
553536603998945280,61,317.4,5.9,5.9,29.35,20,unverified
553536887349325825,6,21.6,5.85,5.85,3.95,20,unverified
553537235463979008,4,4.7,2.15,2.15,1.5,20,unverified
553537280343031808,80,265.75,4.85,4.85,54.5,20,unverified
553537322218553344,266,1536.4,6.2,6.2,93.7,20,unverified
553537380209401856,2,1.875,2.05,2.05,0.35,20,unverified
553537460920389633,36,147.575,4.45,4.45,6.55,20,unverified
553537537126694912,2,1.875,2.1,2.1,0.45,20,unverified
553537551114706945,420,2671.35,6.5,6.5,19.0,20,unverified
553537648938086403,273,522.55,3.2,3.2,207.8,20,unverified
553537740588220416,18,25.7,1.9,1.9,6.8,20,unverified
553537870431268864,1,1.8,1.8,1.8,0.0,20,unverified
553537939041701888,4,4.95,2.05,2.05,1.4,20,false
553538058440941568,3,10.225,6.35,6.35,1.7,20,false
